date,type,tokens,requests
2023-11-05,Embedding,2029,3
2023-11-05,Summarization,3858,1
2023-11-06,Generation,8536,5
2023-11-06,Embedding,1883,2
2023-11-06,Summarization,3438,4
2023-11-07,Generation,8996,4
2023-11-07,Embedding,2047,1
2023-11-07,Summarization,3999,2
2023-11-08,Generation,8922,2
2023-11-08,Embedding,2056,3
2023-11-08,Summarization,3743,5
2023-11-09,Generation,8610,4
2023-11-09,Embedding,1995,5
2023-11-09,Summarization,3670,1
2023-11-10,Generation,8673,4
2023-11-10,Embedding,2018,2
2023-11-10,Summarization,3607,1
2023-11-11,Generation,8572,1
2023-11-11,Embedding,1986,1
2023-11-11,Summarization,4089,3
2023-11-12,Generation,8579,1
2023-11-12,Embedding,2035,1
2023-11-12,Summarization,4030,1
2023-11-13,Generation,8984,5
2023-11-13,Embedding,2253,2
2023-11-13,Summarization,3641,1
2023-11-14,Generation,8649,1
2023-11-14,Embedding,2052,3
2023-11-14,Summarization,3554,4
2023-11-15,Generation,8403,3
2023-11-15,Embedding,2161,1
2023-11-15,Summarization,3995,2
2023-11-16,Generation,8425,3
2023-11-16,Embedding,1986,3
2023-11-16,Summarization,3759,3
2023-11-17,Generation,8822,1
2023-11-17,Embedding,1992,3
2023-11-17,Summarization,4093,1
2023-11-18,Generation,8764,2
2023-11-18,Embedding,2222,2
2023-11-18,Summarization,3875,1
2023-11-19,Generation,8440,2
2023-11-19,Embedding,2059,5
2023-11-19,Summarization,3634,1
2023-11-20,Generation,8634,3
2023-11-20,Embedding,2223,1
2023-11-20,Summarization,3734,4
2023-11-21,Generation,8686,3
2023-11-21,Embedding,2233,3
2023-11-21,Summarization,3722,4
2023-11-22,Generation,8890,5
2023-11-22,Embedding,2107,5
2023-11-22,Summarization,3556,2
2023-11-23,Generation,8711,5
2023-11-23,Embedding,2064,3
2023-11-23,Summarization,3597,4
2023-11-24,Generation,8669,2
2023-11-24,Embedding,2075,2
2023-11-24,Summarization,3340,4
2023-11-25,Generation,8937,2
2023-11-25,Embedding,2044,3
2023-11-25,Summarization,3676,1
2023-11-26,Generation,8751,3
2023-11-26,Embedding,2038,2
2023-11-26,Summarization,3646,2
2023-11-27,Generation,8032,1
2023-11-27,Embedding,2171,1
2023-11-27,Summarization,4005,4
2023-11-28,Generation,8583,5
2023-11-28,Embedding,2242,2
2023-11-28,Summarization,3775,1
2023-11-29,Generation,8456,1
2023-11-29,Embedding,2136,5
2023-11-29,Summarization,3928,4
2023-11-30,Generation,8353,4
2023-11-30,Embedding,2138,3
2023-11-30,Summarization,4160,1
2023-12-01,Generation,8677,4
2023-12-01,Embedding,2023,3
2023-12-01,Summarization,4261,2
2023-12-02,Generation,8964,3
2023-12-02,Embedding,2152,3
2023-12-02,Summarization,3919,1
2023-12-03,Generation,8443,2
2023-12-03,Embedding,2119,3
2023-12-03,Summarization,3760,4
2023-12-04,Generation,8416,4
2023-12-04,Embedding,2048,5
2023-12-04,Summarization,3841,4
2023-12-05,Generation,8508,2
2023-12-05,Embedding,1912,2
2023-12-05,Summarization,3759,1
2023-12-06,Generation,8613,4
2023-12-06,Embedding,2124,3
2023-12-06,Summarization,4055,3
2023-12-07,Generation,8909,1
2023-12-07,Embedding,2020,1
2023-12-07,Summarization,4025,3
2023-12-08,Generation,8470,3
2023-12-08,Embedding,2153,2
2023-12-08,Summarization,3051,4
2023-12-09,Generation,8500,2
2023-12-09,Embedding,2188,2
2023-12-09,Summarization,4026,2
2023-12-10,Generation,8421,2
2023-12-10,Embedding,2000,2
2023-12-10,Summarization,3777,3
2023-12-11,Generation,8228,5
2023-12-11,Embedding,2201,2
2023-12-11,Summarization,3624,5
2023-12-12,Generation,8873,3
2023-12-12,Embedding,2079,1
2023-12-12,Summarization,3698,3
2023-12-13,Generation,8942,1
2023-12-13,Embedding,2226,3
2023-12-13,Summarization,4237,3
2023-12-14,Generation,8967,2
2023-12-14,Embedding,2044,2
2023-12-14,Summarization,3704,4
2023-12-15,Generation,8598,4
2023-12-15,Embedding,2218,3
2023-12-15,Summarization,3644,5
2023-12-16,Generation,8493,5
2023-12-16,Embedding,1949,1
2023-12-16,Summarization,3729,1
2023-12-17,Generation,8748,3
2023-12-17,Embedding,2046,1
2023-12-17,Summarization,4332,1
2023-12-18,Generation,9093,4
2023-12-18,Embedding,2252,2
2023-12-18,Summarization,3990,3
2023-12-19,Generation,8835,5
2023-12-19,Embedding,2069,2
2023-12-19,Summarization,4436,2
2023-12-20,Generation,8790,2
2023-12-20,Embedding,2099,4
2023-12-20,Summarization,3861,2
2023-12-21,Generation,8955,1
2023-12-21,Embedding,2087,3
2023-12-21,Summarization,4308,4
2023-12-22,Generation,8725,2
2023-12-22,Embedding,2470,1
2023-12-22,Summarization,3780,1
2023-12-23,Generation,8500,4
2023-12-23,Embedding,2098,3
2023-12-23,Summarization,4057,5
2023-12-24,Generation,8911,3
2023-12-24,Embedding,2070,2
2023-12-24,Summarization,4154,1
2023-12-25,Generation,9010,3
2023-12-25,Embedding,2091,3
2023-12-25,Summarization,3734,2
2023-12-26,Generation,8275,4
2023-12-26,Embedding,2317,3
2023-12-26,Summarization,3827,4
2023-12-27,Generation,8528,5
2023-12-27,Embedding,2267,1
2023-12-27,Summarization,4149,1
2023-12-28,Generation,8447,5
2023-12-28,Embedding,2072,1
2023-12-28,Summarization,3700,3
2023-12-29,Generation,8216,3
2023-12-29,Embedding,2211,2
2023-12-29,Summarization,3947,1
2023-12-30,Generation,8927,2
2023-12-30,Embedding,2080,4
2023-12-30,Summarization,3883,4
2023-12-31,Generation,8751,1
2023-12-31,Embedding,1973,3
2023-12-31,Summarization,3901,3
2024-01-01,Generation,8990,4
2024-01-01,Embedding,2131,2
2024-01-01,Summarization,4440,3
2024-01-02,Generation,9049,1
2024-01-02,Embedding,2354,1
2024-01-02,Summarization,3739,4
2024-01-03,Generation,8227,1
2024-01-03,Embedding,2208,4
2024-01-03,Summarization,3932,3
2024-01-04,Generation,8692,5
2024-01-04,Embedding,2099,3
2024-01-04,Summarization,4231,5
2024-01-05,Generation,8718,5
2024-01-05,Embedding,2267,3
2024-01-05,Summarization,4059,4
2024-01-06,Generation,9078,4
2024-01-06,Embedding,2237,2
2024-01-06,Summarization,4212,3
2024-01-07,Generation,8852,5
2024-01-07,Embedding,2055,4
2024-01-07,Summarization,4382,1
2024-01-08,Generation,9133,1
2024-01-08,Embedding,2215,2
2024-01-08,Summarization,4179,1
2024-01-09,Generation,9287,2
2024-01-09,Embedding,2262,3
2024-01-09,Summarization,4070,1
2024-01-10,Generation,8729,3
2024-01-10,Embedding,2234,5
2024-01-10,Summarization,3862,4
2024-01-11,Generation,8472,1
2024-01-11,Embedding,2084,2
2024-01-11,Summarization,4224,5
2024-01-12,Generation,8673,5
2024-01-12,Embedding,2068,2
2024-01-12,Summarization,3980,2
2024-01-13,Generation,8798,5
2024-01-13,Embedding,2172,5
2024-01-13,Summarization,4017,3
2024-01-14,Generation,8667,2
2024-01-14,Embedding,2005,2
2024-01-14,Summarization,4126,4
2024-01-15,Generation,9089,5
2024-01-15,Embedding,2025,1
2024-01-15,Summarization,4286,1
2024-01-16,Generation,9191,5
2024-01-16,Embedding,2220,2
2024-01-16,Summarization,4392,2
2024-01-17,Generation,9460,2
2024-01-17,Embedding,2052,1
2024-01-17,Summarization,3943,2
2024-01-18,Generation,8846,2
2024-01-18,Embedding,2172,2
2024-01-18,Summarization,4248,3
2024-01-19,Generation,8890,3
2024-01-19,Embedding,2333,5
2024-01-19,Summarization,4130,2
2024-01-20,Generation,9264,4
2024-01-20,Embedding,1993,2
2024-01-20,Summarization,4396,2
2024-01-21,Generation,8231,1
2024-01-21,Embedding,2310,1
2024-01-21,Summarization,4361,4
2024-01-22,Generation,9058,3
2024-01-22,Embedding,2187,4
2024-01-22,Summarization,4169,3
2024-01-23,Generation,8242,2
2024-01-23,Embedding,2013,1
2024-01-23,Summarization,4177,3
2024-01-24,Generation,8579,5
2024-01-24,Embedding,2239,3
2024-01-24,Summarization,3943,4
2024-01-25,Generation,8930,3
2024-01-25,Embedding,2333,1
2024-01-25,Summarization,4444,1
2024-01-26,Generation,9286,1
2024-01-26,Embedding,2292,3
2024-01-26,Summarization,4539,1
2024-01-27,Generation,9051,4
2024-01-27,Embedding,2129,3
2024-01-27,Summarization,4053,2
2024-01-28,Generation,8952,4
2024-01-28,Embedding,2092,2
2024-01-28,Summarization,4346,3
2024-01-29,Generation,8845,4
2024-01-29,Embedding,2166,2
2024-01-29,Summarization,4248,3
2024-01-30,Generation,8781,2
2024-01-30,Embedding,1995,1
2024-01-30,Summarization,4262,4
2024-01-31,Generation,8908,5
2024-01-31,Embedding,2239,2
2024-01-31,Summarization,4219,3
2024-02-01,Generation,9036,2
2024-02-01,Embedding,2102,3
2024-02-01,Summarization,4431,3
2024-02-02,Generation,9078,1
2024-02-02,Embedding,2141,3
2024-02-02,Summarization,4418,4
2024-02-03,Generation,9169,4
2024-02-03,Embedding,2023,4
2024-02-03,Summarization,4841,3
2024-02-04,Generation,8961,5
2024-02-04,Embedding,2189,3
2024-02-04,Summarization,4641,4
2024-02-05,Generation,9161,2
2024-02-05,Embedding,2305,4
2024-02-05,Summarization,4303,2
2024-02-06,Generation,8109,5
2024-02-06,Embedding,2211,2
2024-02-06,Summarization,4522,3
2024-02-07,Generation,9275,3
2024-02-07,Embedding,2386,2
2024-02-07,Summarization,4294,2
2024-02-08,Generation,8971,5
2024-02-08,Embedding,2303,2
2024-02-08,Summarization,4589,5
2024-02-09,Generation,8957,2
2024-02-09,Embedding,2304,4
2024-02-09,Summarization,4438,4
2024-02-10,Generation,9288,5
2024-02-10,Embedding,2289,3
2024-02-10,Summarization,4480,2
2024-02-11,Generation,8896,3
2024-02-11,Embedding,2300,2
2024-02-11,Summarization,4153,3
2024-02-12,Generation,8645,3
2024-02-12,Embedding,2149,2
2024-02-12,Summarization,4051,1
2024-02-13,Generation,8421,1
2024-02-13,Embedding,2249,2
2024-02-13,Summarization,4333,4
2024-02-14,Generation,9091,4
2024-02-14,Embedding,2128,3
2024-02-14,Summarization,4765,3
2024-02-15,Generation,8993,1
2024-02-15,Embedding,2349,3
2024-02-15,Summarization,4790,4
2024-02-16,Generation,8329,4
2024-02-16,Embedding,2104,4
2024-02-16,Summarization,4899,1
2024-02-17,Generation,9632,5
2024-02-17,Embedding,2211,3
2024-02-17,Summarization,4400,2
2024-02-18,Generation,8209,3
2024-02-18,Embedding,2331,1
2024-02-18,Summarization,5023,5
2024-02-19,Generation,9201,3
2024-02-19,Embedding,2034,1
2024-02-19,Summarization,4655,5
2024-02-20,Generation,9120,4
2024-02-20,Embedding,2317,2
2024-02-20,Summarization,4273,5
2024-02-21,Generation,8705,2
2024-02-21,Embedding,2227,3
2024-02-21,Summarization,4440,2
2024-02-22,Generation,9098,3
2024-02-22,Embedding,2164,1
2024-02-22,Summarization,4147,3
2024-02-23,Generation,9179,2
2024-02-23,Embedding,2303,3
2024-02-23,Summarization,4678,3
2024-02-24,Generation,9190,4
2024-02-24,Embedding,2224,3
2024-02-24,Summarization,3900,1
2024-02-25,Generation,8980,2
2024-02-25,Embedding,2241,2
2024-02-25,Summarization,4487,4
2024-02-26,Generation,9250,1
2024-02-26,Embedding,2030,2
2024-02-26,Summarization,4561,4
2024-02-27,Generation,9328,4
2024-02-27,Embedding,2331,1
2024-02-27,Summarization,4301,2
2024-02-28,Generation,8403,1
2024-02-28,Embedding,2295,2
2024-02-28,Summarization,4516,4
2024-02-29,Generation,8902,2
2024-02-29,Embedding,2191,2
2024-02-29,Summarization,4365,3
2024-03-01,Generation,9226,5
2024-03-01,Embedding,2412,2
2024-03-01,Summarization,4177,3
2024-03-02,Generation,9338,2
2024-03-02,Embedding,2230,3
2024-03-02,Summarization,4782,1
2024-03-03,Generation,9304,3
2024-03-03,Embedding,2189,2
2024-03-03,Summarization,4461,4
2024-03-04,Generation,8484,2
2024-03-04,Embedding,2335,3
2024-03-04,Summarization,4880,2
2024-03-05,Generation,9414,4
2024-03-05,Embedding,2173,1
2024-03-05,Summarization,4362,1
2024-03-06,Generation,9336,2
2024-03-06,Embedding,2155,2
2024-03-06,Summarization,4584,2
2024-03-07,Generation,9020,3
2024-03-07,Embedding,2095,3
2024-03-07,Summarization,4627,3
2024-03-08,Generation,9012,2
2024-03-08,Embedding,2134,1
2024-03-08,Summarization,4853,5
2024-03-09,Generation,9563,2
2024-03-09,Embedding,2203,3
2024-03-09,Summarization,4821,3
2024-03-10,Generation,9050,5
2024-03-10,Embedding,2250,3
2024-03-10,Summarization,4752,3
2024-03-11,Generation,9218,4
2024-03-11,Embedding,2054,2
2024-03-11,Summarization,4847,1
2024-03-12,Generation,8699,3
2024-03-12,Embedding,2361,3
2024-03-12,Summarization,4812,2
2024-03-13,Generation,9602,2
2024-03-13,Embedding,2216,1
2024-03-13,Summarization,5110,4
2024-03-14,Generation,8853,5
2024-03-14,Embedding,2266,3
2024-03-14,Summarization,4505,4
2024-03-15,Generation,9083,1
2024-03-15,Embedding,2285,1
2024-03-15,Summarization,5058,4
2024-03-16,Generation,9366,3
2024-03-16,Embedding,2222,2
2024-03-16,Summarization,4691,2
2024-03-17,Generation,9727,5
2024-03-17,Embedding,2219,3
2024-03-17,Summarization,4981,4
2024-03-18,Generation,9095,4
2024-03-18,Embedding,2161,1
2024-03-18,Summarization,4950,3
2024-03-19,Generation,9272,4
2024-03-19,Embedding,2373,4
2024-03-19,Summarization,5037,2
2024-03-20,Generation,8982,3
2024-03-20,Embedding,2271,2
2024-03-20,Summarization,4573,3
2024-03-21,Generation,9726,5
2024-03-21,Embedding,2269,1
2024-03-21,Summarization,4788,3
2024-03-22,Generation,9215,5
2024-03-22,Embedding,2238,4
2024-03-22,Summarization,3919,2
2024-03-23,Generation,9308,3
2024-03-23,Embedding,2191,2
2024-03-23,Summarization,4751,4
2024-03-24,Generation,8964,2
2024-03-24,Embedding,2279,1
2024-03-24,Summarization,5100,1
2024-03-25,Generation,9597,2
2024-03-25,Embedding,2212,5
2024-03-25,Summarization,4587,3
2024-03-26,Generation,10120,5
2024-03-26,Embedding,2463,3
2024-03-26,Summarization,5113,2
2024-03-27,Generation,9183,1
2024-03-27,Embedding,2077,3
2024-03-27,Summarization,4850,3
2024-03-28,Generation,9297,3
2024-03-28,Embedding,2299,2
2024-03-28,Summarization,4702,3
2024-03-29,Generation,8678,1
2024-03-29,Embedding,2331,5
2024-03-29,Summarization,5096,1
2024-03-30,Generation,8906,4
2024-03-30,Embedding,2346,2
2024-03-30,Summarization,4543,4
2024-03-31,Generation,9535,4
2024-03-31,Embedding,2186,4
2024-03-31,Summarization,5026,3
2024-04-01,Generation,9850,2
2024-04-01,Embedding,2324,2
2024-04-01,Summarization,4615,4
2024-04-02,Generation,9695,2
2024-04-02,Embedding,2372,2
2024-04-02,Summarization,4911,2
2024-04-03,Generation,8967,5
2024-04-03,Embedding,2306,3
2024-04-03,Summarization,5300,3
2024-04-04,Generation,8715,5
2024-04-04,Embedding,2328,2
2024-04-04,Summarization,5389,4
2024-04-05,Generation,9463,1
2024-04-05,Embedding,2264,4
2024-04-05,Summarization,4842,3
2024-04-06,Generation,9354,5
2024-04-06,Embedding,2395,4
2024-04-06,Summarization,5431,2
2024-04-07,Generation,8819,4
2024-04-07,Embedding,2346,2
2024-04-07,Summarization,5238,1
2024-04-08,Generation,9782,4
2024-04-08,Embedding,2326,2
2024-04-08,Summarization,4978,1
2024-04-09,Generation,9715,3
2024-04-09,Embedding,2102,1
2024-04-09,Summarization,5214,3
2024-04-10,Generation,8741,3
2024-04-10,Embedding,2366,1
2024-04-10,Summarization,5118,3
2024-04-11,Generation,9797,4
2024-04-11,Embedding,2231,2
2024-04-11,Summarization,5011,5
2024-04-12,Generation,9102,5
2024-04-12,Embedding,2135,3
2024-04-12,Summarization,4824,3
2024-04-13,Generation,8863,1
2024-04-13,Embedding,2248,1
2024-04-13,Summarization,5229,2
2024-04-14,Generation,9152,2
2024-04-14,Embedding,2361,2
2024-04-14,Summarization,4957,3
2024-04-15,Generation,9183,3
2024-04-15,Embedding,2153,1
2024-04-15,Summarization,5296,2
2024-04-16,Generation,9214,3
2024-04-16,Embedding,2224,3
2024-04-16,Summarization,4810,3
2024-04-17,Generation,9749,3
2024-04-17,Embedding,2434,1
2024-04-17,Summarization,5149,3
2024-04-18,Generation,9127,2
2024-04-18,Embedding,2350,1
2024-04-18,Summarization,4988,2
2024-04-19,Generation,9675,4
2024-04-19,Embedding,2225,3
2024-04-19,Summarization,4863,1
2024-04-20,Generation,8282,2
2024-04-20,Embedding,2296,2
2024-04-20,Summarization,4827,1
2024-04-21,Generation,9542,1
2024-04-21,Embedding,2244,2
2024-04-21,Summarization,5043,3
2024-04-22,Generation,8780,5
2024-04-22,Embedding,2224,1
2024-04-22,Summarization,5442,4
2024-04-23,Generation,9386,4
2024-04-23,Embedding,2418,1
2024-04-23,Summarization,5016,2
2024-04-24,Generation,9558,4
2024-04-24,Embedding,2297,3
2024-04-24,Summarization,4940,2
2024-04-25,Generation,9184,5
2024-04-25,Embedding,2238,2
2024-04-25,Summarization,5202,4
2024-04-26,Generation,9680,1
2024-04-26,Embedding,2017,2
2024-04-26,Summarization,5293,2
2024-04-27,Generation,9950,2
2024-04-27,Embedding,2274,2
2024-04-27,Summarization,5202,2
2024-04-28,Generation,9222,4
2024-04-28,Embedding,2404,5
2024-04-28,Summarization,5096,4
2024-04-29,Generation,9420,1
2024-04-29,Embedding,2140,1
2024-04-29,Summarization,5355,4
2024-04-30,Generation,9442,4
2024-04-30,Embedding,2143,2
2024-04-30,Summarization,5055,2
2024-05-01,Generation,9561,1
2024-05-01,Embedding,2340,4
2024-05-01,Summarization,5250,2
2024-05-02,Generation,9156,4
2024-05-02,Embedding,2179,1
2024-05-02,Summarization,5001,4
2024-05-03,Generation,9285,5
2024-05-03,Embedding,2261,1
2024-05-03,Summarization,4915,3
2024-05-04,Generation,9457,3
2024-05-04,Embedding,2439,2
2024-05-04,Summarization,4799,4
2024-05-05,Generation,9354,4
2024-05-05,Embedding,2236,2
2024-05-05,Summarization,4884,4
2024-05-06,Generation,9720,4
2024-05-06,Embedding,2030,5
2024-05-06,Summarization,5332,2
2024-05-07,Generation,9771,5
2024-05-07,Embedding,2284,2
2024-05-07,Summarization,5228,4
2024-05-08,Generation,9422,1
2024-05-08,Embedding,2271,2
2024-05-08,Summarization,5472,3
2024-05-09,Generation,8985,3
2024-05-09,Embedding,2347,1
2024-05-09,Summarization,5002,4
2024-05-10,Generation,9333,3
2024-05-10,Embedding,2383,3
2024-05-10,Summarization,5413,2
2024-05-11,Generation,8989,4
2024-05-11,Embedding,2173,1
2024-05-11,Summarization,4945,3
2024-05-12,Generation,9246,4
2024-05-12,Embedding,2327,3
2024-05-12,Summarization,5149,4
2024-05-13,Generation,9738,1
2024-05-13,Embedding,2298,2
2024-05-13,Summarization,5081,1
2024-05-14,Generation,9146,4
2024-05-14,Embedding,2193,3
2024-05-14,Summarization,4956,1
2024-05-15,Generation,9233,4
2024-05-15,Embedding,2188,3
2024-05-15,Summarization,5318,2
2024-05-16,Generation,9363,4
2024-05-16,Embedding,2290,3
2024-05-16,Summarization,4854,3
2024-05-17,Generation,9400,5
2024-05-17,Embedding,2275,3
2024-05-17,Summarization,4688,3
2024-05-18,Generation,9836,1
2024-05-18,Embedding,2206,3
2024-05-18,Summarization,4980,2
2024-05-19,Generation,8935,3
2024-05-19,Embedding,2267,1
2024-05-19,Summarization,4505,3
2024-05-20,Generation,9347,2
2024-05-20,Embedding,2303,2
2024-05-20,Summarization,4982,3
2024-05-21,Generation,9126,3
2024-05-21,Embedding,2335,3
2024-05-21,Summarization,5710,1
2024-05-22,Generation,10030,4
2024-05-22,Embedding,2088,3
2024-05-22,Summarization,5249,3
2024-05-23,Generation,8922,5
2024-05-23,Embedding,2353,3
2024-05-23,Summarization,5399,3
2024-05-24,Generation,8577,4
2024-05-24,Embedding,2422,2
2024-05-24,Summarization,5501,3
2024-05-25,Generation,9103,4
2024-05-25,Embedding,2268,3
2024-05-25,Summarization,5389,4
2024-05-26,Generation,9540,5
2024-05-26,Embedding,2241,2
2024-05-26,Summarization,5499,3
2024-05-27,Generation,9623,2
2024-05-27,Embedding,2499,3
2024-05-27,Summarization,5345,3
2024-05-28,Generation,9337,5
2024-05-28,Embedding,2332,2
2024-05-28,Summarization,5539,1
2024-05-29,Generation,9796,2
2024-05-29,Embedding,2447,1
2024-05-29,Summarization,4689,4
2024-05-30,Generation,9432,3
2024-05-30,Embedding,2217,2
2024-05-30,Summarization,4919,4
2024-05-31,Generation,10161,5
2024-05-31,Embedding,2331,5
2024-05-31,Summarization,5090,4
2024-06-01,Generation,9311,5
2024-06-01,Embedding,2274,1
2024-06-01,Summarization,5130,1
2024-06-02,Generation,9447,4
2024-06-02,Embedding,2327,3
2024-06-02,Summarization,4881,3
2024-06-03,Generation,9160,3
2024-06-03,Embedding,2260,3
2024-06-03,Summarization,5629,1
2024-06-04,Generation,9636,1
2024-06-04,Embedding,2276,3
2024-06-04,Summarization,5377,4
2024-06-05,Generation,9226,5
2024-06-05,Embedding,2193,5
2024-06-05,Summarization,5675,3
2024-06-06,Generation,9788,4
2024-06-06,Embedding,2509,1
2024-06-06,Summarization,5046,2
2024-06-07,Generation,9322,3
2024-06-07,Embedding,2066,3
2024-06-07,Summarization,5597,1
2024-06-08,Generation,9474,5
2024-06-08,Embedding,2395,2
2024-06-08,Summarization,5209,1
2024-06-09,Generation,9188,2
2024-06-09,Embedding,2361,3
2024-06-09,Summarization,5305,3
2024-06-10,Generation,9517,4
2024-06-10,Embedding,2333,1
2024-06-10,Summarization,5390,3
2024-06-11,Generation,9788,3
2024-06-11,Embedding,2355,2
2024-06-11,Summarization,5196,5
2024-06-12,Generation,9128,2
2024-06-12,Embedding,2295,3
2024-06-12,Summarization,5266,2
2024-06-13,Generation,9077,3
2024-06-13,Embedding,2350,4
2024-06-13,Summarization,5023,2
2024-06-14,Generation,10022,4
2024-06-14,Embedding,2221,2
2024-06-14,Summarization,5037,1
2024-06-15,Generation,9458,3
2024-06-15,Embedding,2372,5
2024-06-15,Summarization,5330,2
2024-06-16,Generation,8988,2
2024-06-16,Embedding,2358,3
2024-06-16,Summarization,5327,3
2024-06-17,Generation,9159,4
2024-06-17,Embedding,2242,4
2024-06-17,Summarization,4497,3
2024-06-18,Generation,9276,5
2024-06-18,Embedding,2374,2
2024-06-18,Summarization,4949,2
2024-06-19,Generation,9799,2
2024-06-19,Embedding,2268,1
2024-06-19,Summarization,5319,1
2024-06-20,Generation,8665,1
2024-06-20,Embedding,2386,4
2024-06-20,Summarization,5200,2
2024-06-21,Generation,9676,3
2024-06-21,Embedding,2356,1
2024-06-21,Summarization,4873,1
2024-06-22,Generation,9586,2
2024-06-22,Embedding,2381,2
2024-06-22,Summarization,5275,4
2024-06-23,Generation,9629,5
2024-06-23,Embedding,2402,1
2024-06-23,Summarization,5394,2
2024-06-24,Generation,8897,3
2024-06-24,Embedding,2382,3
2024-06-24,Summarization,5755,1
2024-06-25,Generation,8972,4
2024-06-25,Embedding,2348,1
2024-06-25,Summarization,4953,1
2024-06-26,Generation,9439,1
2024-06-26,Embedding,2343,2
2024-06-26,Summarization,5245,2
2024-06-27,Generation,9554,3
2024-06-27,Embedding,2346,1
2024-06-27,Summarization,5485,2
2024-06-28,Generation,9813,4
2024-06-28,Embedding,2380,4
2024-06-28,Summarization,5554,1
2024-06-29,Generation,9983,1
2024-06-29,Embedding,2369,2
2024-06-29,Summarization,5169,3
2024-06-30,Generation,9395,5
2024-06-30,Embedding,2289,4
2024-06-30,Summarization,5480,2
2024-07-01,Generation,9462,2
2024-07-01,Embedding,2352,3
2024-07-01,Summarization,5196,4
2024-07-02,Generation,9100,3
2024-07-02,Embedding,2315,1
2024-07-02,Summarization,5298,1
2024-07-03,Generation,9871,1
2024-07-03,Embedding,2433,2
2024-07-03,Summarization,4897,5
2024-07-04,Generation,9482,2
2024-07-04,Embedding,2315,1
2024-07-04,Summarization,5281,4
2024-07-05,Generation,9269,2
2024-07-05,Embedding,2408,1
2024-07-05,Summarization,4950,2
2024-07-06,Generation,9836,5
2024-07-06,Embedding,2267,2
2024-07-06,Summarization,5178,3
2024-07-07,Generation,9556,1
2024-07-07,Embedding,2402,3
2024-07-07,Summarization,5346,2
2024-07-08,Generation,9278,1
2024-07-08,Embedding,2418,2
2024-07-08,Summarization,4764,1
2024-07-09,Generation,9569,3
2024-07-09,Embedding,2388,2
2024-07-09,Summarization,5168,1
2024-07-10,Generation,9515,2
2024-07-10,Embedding,2397,3
2024-07-10,Summarization,4777,3
2024-07-11,Generation,9349,1
2024-07-11,Embedding,2451,2
2024-07-11,Summarization,4905,3
2024-07-12,Generation,9716,5
2024-07-12,Embedding,2406,2
2024-07-12,Summarization,5088,2
2024-07-13,Generation,9944,4
2024-07-13,Embedding,2243,3
2024-07-13,Summarization,5175,2
2024-07-14,Generation,9497,3
2024-07-14,Embedding,2260,1
2024-07-14,Summarization,5132,3
2024-07-15,Generation,9116,4
2024-07-15,Embedding,2326,1
2024-07-15,Summarization,4932,2
2024-07-16,Generation,9550,4
2024-07-16,Embedding,2245,1
2024-07-16,Summarization,4449,2
2024-07-17,Generation,9600,3
2024-07-17,Embedding,2204,1
2024-07-17,Summarization,5185,4
2024-07-18,Generation,9240,4
2024-07-18,Embedding,2480,3
2024-07-18,Summarization,5039,1
2024-07-19,Generation,9215,5
2024-07-19,Embedding,2371,3
2024-07-19,Summarization,5079,3
2024-07-20,Generation,9555,2
2024-07-20,Embedding,2568,2
2024-07-20,Summarization,5523,2
2024-07-21,Generation,9482,4
2024-07-21,Embedding,2160,4
2024-07-21,Summarization,4500,3
2024-07-22,Generation,10000,2
2024-07-22,Embedding,2274,2
2024-07-22,Summarization,5143,3
2024-07-23,Generation,9776,1
2024-07-23,Embedding,2130,2
2024-07-23,Summarization,5110,3
2024-07-24,Generation,9361,4
2024-07-24,Embedding,2423,2
2024-07-24,Summarization,5583,3
2024-07-25,Generation,9646,1
2024-07-25,Embedding,2306,1
2024-07-25,Summarization,4829,5
2024-07-26,Generation,10044,3
2024-07-26,Embedding,2285,1
2024-07-26,Summarization,5004,2
2024-07-27,Generation,9270,2
2024-07-27,Embedding,2440,3
2024-07-27,Summarization,5175,1
2024-07-28,Generation,9158,2
2024-07-28,Embedding,2325,2
2024-07-28,Summarization,4778,3
2024-07-29,Generation,9594,3
2024-07-29,Embedding,2289,1
2024-07-29,Summarization,5029,3
2024-07-30,Generation,9809,1
2024-07-30,Embedding,2700,3
2024-07-30,Summarization,4447,3
2024-07-31,Generation,9386,2
2024-07-31,Embedding,2459,3
2024-07-31,Summarization,4777,5
2024-08-01,Generation,9994,4
2024-08-01,Embedding,2243,1
2024-08-01,Summarization,4779,1
2024-08-02,Generation,10093,2
2024-08-02,Embedding,2302,2
2024-08-02,Summarization,5150,3
2024-08-03,Generation,9812,3
2024-08-03,Embedding,2326,2
2024-08-03,Summarization,5240,3
2024-08-04,Generation,10002,5
2024-08-04,Embedding,2310,2
2024-08-04,Summarization,5098,3
2024-08-05,Generation,9828,4
2024-08-05,Embedding,2492,3
2024-08-05,Summarization,5063,1
2024-08-06,Generation,9719,5
2024-08-06,Embedding,2401,3
2024-08-06,Summarization,5064,1
2024-08-07,Generation,10007,3
2024-08-07,Embedding,2458,2
2024-08-07,Summarization,4637,4
2024-08-08,Generation,9865,2
2024-08-08,Embedding,2380,3
2024-08-08,Summarization,5010,4
2024-08-09,Generation,10634,5
2024-08-09,Embedding,2284,5
2024-08-09,Summarization,5644,3
2024-08-10,Generation,9735,3
2024-08-10,Embedding,2513,1
2024-08-10,Summarization,4810,3
